Course Code,Course Name,Cupo,NRC,Sección,Créditos,Periodo,Parte de Periodo,Campus,Schedule Table,Cupos Ofrecidos,Cupos Inscritos,Cupos Disponibles
ADMI-1606,COMP. ORGANIZACIONAL (REFORM) (CICLO 1 DE 8 SEMANAS),Sin cupo,72664,03,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1400-1520', 'Fecha Inicio': '.O_204', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Henry Yerly (O)'}]",40,50,-10
ADMI-1606,COMP. ORGANIZACIONAL (REFORM) (CICLO 1 DE 8 SEMANAS),Sin cupo,72667,04,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '1100-1220', 'Salón': '.O_305', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-08-28', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'V', 'Hora': '1100-1220', 'Salón': '.O_305', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-08-30', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'I', 'Hora': '1100-1220', 'Salón': '.AU_103-4', 'Fecha Inicio': '2024-09-04', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Aulas'}, {'Día': 'V', 'Hora': '1100-1220', 'Salón': '.C_209', 'Fecha Inicio': '2024-09-06', 'Fecha Fin': '2024-09-28', 'Edificio': '.Bloque C'}]",40,50,-10
ADMI-1606,COMP. ORGANIZACIONAL (REFORM),No info,73556,05,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1520', 'Fecha Inicio': '.O_405', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Edif. Henry Yerly (O)'}]",0,30,-30
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (TIPO E),2,33361,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0930-1050', 'Fecha Inicio': '.O_403', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",45,43,2
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (TIPO E),6,33678,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0930-1050', 'Salón': '.ML_514', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'V', 'Hora': '0930-1050', 'Salón': '.C_105', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque C'}]",45,39,6
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (TIPO E),1,65771,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0800-0920', 'Fecha Inicio': '.Q_306', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Bloque Q'}]",45,44,1
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (TIPO E),Sin cupo,45202,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1520', 'Fecha Inicio': '.O_305', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",45,45,0
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (TIPO E),4,45203,05,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1530-1650', 'Fecha Inicio': '.ML_516', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",45,41,4
ADMI-2104,HISTORIA DEL DESARROLLO EMPRESARIAL COLOMBIANO (TIPO E),Sin cupo,65772,06,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0800-0920', 'Fecha Inicio': '.O_302', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",45,46,-1
ADMI-2106,GERENCIA DE LA SOSTENIBILIDAD,3,11216,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1100-1220', 'Salón': '.ML_603', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'I', 'Hora': '1100-1220', 'Salón': '.W_403', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}]",40,37,3
ADMI-2106,GERENCIA DE LA SOSTENIBILIDAD,1,39787,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1400-1520', 'Fecha Inicio': '.O_405', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-08-16 .Edif. Henry Yerly (O)'}, {'Día': 'L', 'Hora': '1400-1520', 'Salón': '.B_201', 'Fecha Inicio': '2024-08-19', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque B'}, {'Día': 'I', 'Hora': '1400-1520', 'Salón': '.C_105', 'Fecha Inicio': '2024-08-19', 'Fecha Fin': '2024-09-28', 'Edificio': '.Bloque C'}, {'Día': 'I', 'Hora': '1400-1520', 'Salón': '.C_105', 'Fecha Inicio': '2024-10-07', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque C'}]",42,41,1
ADMI-2106,GERENCIA SOSTENIBIL. (INGLÉS),Sin cupo,51766,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1230-1350', 'Fecha Inicio': '.SD_201-2', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",45,52,-7
ADMI-2106,GERENCIA DE LA SOSTENIBILIDAD,Sin cupo,69466,05,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1530-1650', 'Fecha Inicio': '.C_105', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Bloque C'}, {'Día': 'L', 'Hora': 'I', 'Salón': '1530-1650', 'Fecha Inicio': '.C_105', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .Bloque C'}]",45,46,-1
ADMI-2107,ELECTIVA GERENCIA DE RECURSOS HUMANOS,22,70650,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1530-1650', 'Fecha Inicio': '.Q_405', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Bloque Q'}]",35,13,22
ADMI-2204,DECISIONES DE INVERSION,Sin cupo,66704,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1100-1220', 'Fecha Inicio': '.SD_203-4', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",32,45,-13
ADMI-2204,DECISIONES INVERSIÓN,Sin cupo,36664,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0930-1050', 'Fecha Inicio': '.RGD_201', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .centro cívico'}]",32,42,-10
ADMI-2204,DECISIONES DE INVERSION,14,18596,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.RGD_202', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .centro cívico'}]",32,18,14
ADMI-2204,DECISIONES DE INVERSION,Sin cupo,31092,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '0930-1050', 'Salón': '.ML_510', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'I', 'Hora': '0930-1050', 'Salón': '.Q_307', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-11', 'Edificio': '.Bloque Q'}, {'Día': 'I', 'Hora': '0930-1050', 'Salón': '.W_403', 'Fecha Inicio': '2024-09-18', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}]",32,37,-5
ADMI-2204,DECISIONES INVERSIÓN (INGLÉS),Sin cupo,64014,05,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0930-1050', 'Fecha Inicio': '.RGD_202', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .centro cívico'}]",32,45,-13
ADMI-2205,ELECTIVA FINANZAS 3: ESTRATEGIA,12,70651,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0930-1050', 'Fecha Inicio': '.LL_206', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Alberto Lleras (LL)'}]",32,20,12
ADMI-2207,COLOMBIA Y SUS INSTITUCIONES,6,12119,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': '1400-1520', 'Salón': '.SD_405', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. J.M.Santodomingo (SD)'}, {'Día': 'M', 'Hora': '1400-1520', 'Salón': '.W_204', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Carlos Pacheco Devia(W)'}]",26,20,6
ADMI-2301,FUNDAMENTOS DE MERCADEO,Sin cupo,31094,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.Q_405', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Bloque Q'}]",38,46,-8
ADMI-2301,FUNDAMENTOS MERCADEO,Sin cupo,13604,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1230-1350', 'Fecha Inicio': '.RGD_110-11', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .centro cívico'}]",38,49,-11
ADMI-2301,FUNDAMENTOS MERCADEO,Sin cupo,39782,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0800-0920', 'Fecha Inicio': '.SD_715', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",38,53,-15
ADMI-2301,FUNDAMENTOS DE MERCADEO,Sin cupo,25473,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0630-0750', 'Fecha Inicio': '.SD_402', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",38,46,-8
ADMI-2301,FUNDAMENTOS DE MERCADEO,Sin cupo,40034,06,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0930-1050', 'Fecha Inicio': '.ML_511', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",38,48,-10
ADMI-2301,FUNDAMENTOS DE MERCADEO,Sin cupo,64015,07,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0630-0750', 'Fecha Inicio': '.RGD_005', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .centro cívico'}]",38,48,-10
ADMI-2301,FUNDAMENTOS DE MERCADEO,Sin cupo,66980,08,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '1100-1220', 'Fecha Inicio': '.O_105', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",38,48,-10
ADMI-2301,FUNDAMENTOS DE MERCADEO,Sin cupo,58893,09,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1520', 'Fecha Inicio': '.LL_204', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Alberto Lleras (LL)'}]",38,44,-6
ADMI-2302,INVESTIGACION DE MERCADOS,Sin cupo,66705,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.ML_511', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",45,46,-1
ADMI-2302,INVESTIGACION DE MERCADOS,Sin cupo,10180,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1400-1520', 'Fecha Inicio': '.ML_511', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",45,45,0
ADMI-2302,INVESTIGACION DE MERCADOS,Sin cupo,55202,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1400-1520', 'Fecha Inicio': '.ML_510', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",45,47,-2
ADMI-2403,OPERACIONES Y LOGISTICA,Sin cupo,11122,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0930-1050', 'Fecha Inicio': '.SD_716', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",35,37,-2
ADMI-2403,OPERACIONES Y LOGISTICA,Sin cupo,13207,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0930-1050', 'Fecha Inicio': '.R_113', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Richard (R)'}]",35,38,-3
ADMI-2403,OPERACIONES Y LOGIST. (INGLES),Sin cupo,13556,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1230-1350', 'Fecha Inicio': '.Q_306', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-08-14 .Bloque Q'}, {'Día': 'M', 'Hora': 'J', 'Salón': '1230-1350', 'Fecha Inicio': '.RGD_308-9', 'Fecha Fin': '2024-08-15', 'Edificio': '2024-09-28 .centro cívico'}, {'Día': 'M', 'Hora': 'J', 'Salón': '1230-1350', 'Fecha Inicio': '.RGD_308-9', 'Fecha Fin': '2024-10-07', 'Edificio': '2024-11-30 .centro cívico'}]",35,45,-10
ADMI-2403,OPERACIONES Y LOGISTICA,Sin cupo,49249,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1230-1350', 'Fecha Inicio': '.O_402', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",35,44,-9
ADMI-2421,GESTIÓN DE COSTOS EN PRODUCTOS Y SERVICIOS,14,65774,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.RGD_02', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .centro cívico'}]",35,21,14
ADMI-2501,ANALISIS DEL ENTORNO COLOMBIANO,1,20826,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0800-1050', 'Salón': '.ML_614', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",43,42,1
ADMI-2501,ANALISIS DEL ENTORNO COLOMBIANO,8,20827,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0630-0920', 'Salón': '.B_203', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Bloque B'}]",45,37,8
ADMI-2501,ANALISIS DEL ENTORNO COLOMBIANO,10,23161,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'J', 'Hora': '0800-1050', 'Salón': '.S1_003', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Enrique Cavelier(S1)'}]",42,32,10
ADMI-2501,ANALISIS DEL ENTORNO COLOMBIANO,Sin cupo,68960,05,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '1100-1220', 'Salón': '.O_401', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-03', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'J', 'Hora': '1100-1220', 'Salón': '.O_404', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-05', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'M', 'Hora': '1100-1220', 'Salón': '.R_111', 'Fecha Inicio': '2024-09-10', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Richard (R)'}, {'Día': 'J', 'Hora': '1100-1220', 'Salón': '.RGD_202', 'Fecha Inicio': '2024-09-12', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}]",45,46,-1
ADMI-2556,HERRAMIENTAS TOMA DECISIONES I,Sin cupo,27904,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1400-1520', 'Fecha Inicio': '.O_204', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Henry Yerly (O)'}]",32,41,-9
ADMI-2556,HERRAMIENTAS TOMA DECISIONES I,Sin cupo,31010,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '1100-1220', 'Fecha Inicio': '.SD_201-2', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. J.M.Santodomingo (SD)'}]",32,43,-11
ADMI-2556,HERRAMIENTAS PARA LA TOMA DE DECISIONES I,Sin cupo,65782,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': 'J', 'Salón': '0930-1050', 'Fecha Inicio': '.ML_516', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",32,45,-13
ADMI-2557,HERRAMIENTAS PARA LA TOMA DE DECISIONES II,No info,20856,01,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0800-0920', 'Fecha Inicio': '.ML_511', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",0,42,-42
ADMI-2557,HERRAMIENTAS PARA LA TOMA DE DECISIONES II,Sin cupo,20858,02,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0930-1050', 'Fecha Inicio': '.ML_512', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",32,43,-11
ADMI-2557,HERRAMIENTAS PARA LA TOMA DE DECISIONES II,Sin cupo,46138,03,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '0630-0750', 'Fecha Inicio': '.ML_511', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",32,44,-12
ADMI-2557,HERRAMIENTAS PARA LA TOMA DE DECISIONES II,Sin cupo,65775,04,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'L', 'Hora': 'I', 'Salón': '1100-1220', 'Fecha Inicio': '.ML_512', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-11-30 .Edif. Mario Laserna (ML)'}]",32,50,-18
ADMI-2604,ORGANIZACIONES (REFORMADO) (CICLO 1 DE 8 SEMANAS),Sin cupo,70407,01,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0800-0920', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.VIRTUAL'}, {'Día': 'J', 'Hora': '0800-0920', 'Salón': '.O_203', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Henry Yerly (O)'}]",40,50,-10
ADMI-2604,ORGANIZACIONES (REFORMADO) (CICLO 1 DE 8 SEMANAS),Sin cupo,72788,02,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0930-1050', 'Salón': '.VIRT', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.VIRTUAL'}, {'Día': 'J', 'Hora': '0930-1050', 'Salón': '.O_203', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Henry Yerly (O)'}]",40,49,-9
ADMI-2604,ORGANIZACIONES (REFORMADO) (CICLO 1 DE 8 SEMANAS),Sin cupo,72789,03,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0800-0920', 'Fecha Inicio': '.B_203', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Bloque B'}]",40,49,-9
ADMI-2604,ORGANIZACIONES (REFORMADO) (CICLO 1 DE 8 SEMANAS),Sin cupo,72790,04,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': 'V', 'Salón': '0930-1050', 'Fecha Inicio': '.B_203', 'Fecha Fin': '2024-08-05', 'Edificio': '2024-09-28 .Bloque B'}]",40,49,-9
ADMI-2604,ORGANIZACIONES (REFORMADO),No info,73554,05,2,202420,PRIMER CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0800-0920', 'Salón': '.O_202', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.Edif. Henry Yerly (O)'}, {'Día': 'V', 'Hora': '0800-0920', 'Salón': '.RGD_004', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-09-28', 'Edificio': '.centro cívico'}]",0,30,-30
ADMI-2605,ORGANIZACIONES,Sin cupo,39340,A,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0800-0920', 'Salón': '.ML_604', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Mario Laserna (ML)'}]",50,54,-4
ADMI-2605,ORGANIZACIONES,Sin cupo,39339,B,3,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'I', 'Hora': '0930-1050', 'Salón': '.RGD_212-13', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.centro cívico'}]",50,50,0
ADMI-2605C,COMPLEMENTARIA ORGANIZACIONES,Sin cupo,70667,A1,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '0800-0920', 'Salón': '.LL_101', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Alberto Lleras (LL)'}]",25,26,-1
ADMI-2605C,COMPLEMENTARIA ORGANIZACIONES,Sin cupo,72792,A2,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '0800-0920', 'Salón': '.AU_401', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Aulas'}]",25,28,-3
ADMI-2605C,COMPLEMENTARIA ORGANIZACIONES,1,72793,B1,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '0930-1050', 'Salón': '.LL_107', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Alberto Lleras (LL)'}]",25,24,1
ADMI-2605C,COMPLEMENTARIA ORGANIZACIONES,Sin cupo,72794,B2,0,202420,PERIODO 202420 - 16 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'V', 'Hora': '0930-1050', 'Salón': '.LL_304', 'Fecha Inicio': '2024-08-05', 'Fecha Fin': '2024-11-30', 'Edificio': '.Edif. Alberto Lleras (LL)'}]",25,26,-1
ADMI-2606,PROY. APLICADO ORGANIZACIONES (CICLO 2 DE 8 SEMANAS),Sin cupo,70408,01,2,202420,SEGUNDO CICLO - 8 SEMANAS,CAMPUS PRINCIPAL,"[{'Día': 'M', 'Hora': '0800-0920', 'Salón': '.LL_203', 'Fecha Inicio': '2024-10-08', 'Fecha Fin': '2024-11-12', 'Edificio': '.Edif. Alberto Lleras (LL)'}, {'Día': 'J', 'Hora': '0800-0920', 'Salón': '.VIRT', 'Fecha Inicio': '2024-10-10', 'Fecha Fin': '2024-10-24', 'Edificio': '.VIRTUAL'}, {'Día': 'J', 'Hora': '0800-0920', 'Salón': '.ML_516', 'Fecha Inicio': '2024-10-31', 'Fecha Fin': '2024-11-14', 'Edificio': '.Edif. Mario Laserna (ML)'}, {'Día': 'M', 'Hora': 'J', 'Salón': '0800-0920', 'Fecha Inicio': '.VIRT', 'Fecha Fin': '2024-11-19', 'Edificio': '2024-11-21 .VIRTUAL'}, {'Día': 'M', 'Hora': '0800-0920', 'Salón': '.LL_203', 'Fecha Inicio': '2024-11-26', 'Fecha Fin': '2024-11-26', 'Edificio': '.Edif. Alberto Lleras (LL)'}, {'Día': 'J', 'Hora': '0800-0920', 'Salón': '.ML_516', 'Fecha Inicio': '2024-11-28', 'Fecha Fin': '2024-11-28', 'Edificio': '.Edif. Mario Laserna (ML)'}]",22,25,-3
